Lugar,Estrellas,Comentario,Red_Social
Rivera_Maya,4.0,visite hacienda tal cenote bonito gran experiencia u lugar divertirse dan mucha libertad nadar hacer clavado saltar tirolesa solo tener cuidado saltos gente cuidadosos comida ok,Maps
Rivera_Maya,5.0,lugar tranquilo pasar dia rodeado naturaleza cenote realmente espectacular opcion quedarte alberca disfrutar cristalinas aguas cenote encuentra mas 25 m profundidad comida aunque variada buen sazon bebidas deliciosas,Maps
Rivera_Maya,4.0,maravilloso lugar ver cenote claustrofobia piensalo dos veces,Maps
Rivera_Maya,5.0,bonito cenote puedes llegar nadar ahi proporcionan chaleco llegamos alrededor 12 dia alrededor 1 vimos entrar 3 autobuses turismo entraron cenote despues ocuparon piscina puedes tomarte cerveza venden comida botanas,Maps
Rivera_Maya,1.0,experiencia tan agradable restaurante pequeño calor ventiladores sirven mayoria llegar restaurante piden esperes mucha gente dentro pude percatarme area buffet sopa cubeta piso misma rellenaban contenedores considero realmente llevan control capacidad lugar exagerada gente ingresa puedes disfrutar cenote instalaciones general quisieras muchisima gente mayoria lugares turisticos extranjeros preferencia,Maps
Rivera_Maya,5.0,increible experiencia haber podido encontrarme este lugar sobretodo haber podido nadar estas aguas legendarias simplemente espectacular pensar cenote tiempo llevo baul recuerdos cenote grande gran espacio nadar tener pegados personas pudimos disfrutarlo casi dia dio hambre pasamos zona alberca servicio mesero 10 paquete dan credito consumir quieras recomiendo vienen familia amigos,Maps
Rivera_Maya,4.0,pedimos pasadia incluye cenote piscina 150 persona cenote bello tirolesa sitio echar clavados piscina normal alrededor palapas unicamente pueden usar consuman restaurante lugar concurrido gusto ideal ir apenas abran luego empieza venir gente,Maps
Rivera_Maya,4.0,hermosa experiencia llegamos alli traves tours incluida visita lugar cuentan lockers dejar pertenencias costo 40 mex podes utilizar piscina bastante grande mesitas alrededor bañarte cenote aguas azules cristalinas podes tirarte soga descender unas escaleras mejorar escaleras madera subir bajar mismo,Maps
Rivera_Maya,5.0,cenote bonito instalaciones adecuadas pasar dia agrado pues restaurante area alberca unico malo acceso transporte publico unica opcion tomar taxi volver recepcion pueden ayudar pedir regreso,Maps
Rivera_Maya,4.0,lindo lugar visitar familia amigos soga entrar agua estilo solo tener cuidado cadenitas relojes caer sueltan perdi reloj quedo cenote ofrenda maya,Maps
Rivera_Maya,5.0,bonito lugar pasar fin semana familia cenote hermoso oportunidad conocer restaurante llegar tarde atencion recepcion buena voy magnifica experiencia,Maps
Rivera_Maya,5.0,5 5 cenote hermoso zona puede saltar agua swing rope raices caen superficie peces agua arriba junto bar diferentes servicios piscinas hamaca precios caros cockteles estan bien espextaculares bien opcion pagar 150 entrada 300 incluyendo 250 uso bar unico malo vienen turistas tour numerosos entomces cenote momentos mucha gente aunque ambiente agradable,Maps
Rivera_Maya,5.0,cenote favorito cuidado ademas comida buffet deliciosa,Maps
Rivera_Maya,5.0,lugar extraordinario visite tarde luego chichen itza asoleada dia quedo maravilla entrar bañarse cenote increible seguro afuera piscina duchas baños limpios adquiri buffet bien mexicano yucateño rico,Maps
Rivera_Maya,5.0,lugar verdaderamente paradisiaco entrada premium oportunidad nadar cenote ademas obtienes bono disfrutar comida bebida restaurante sumergirse cenote experiencia unica conecta directamente naturaleza experiencia inolvidable invita disfrutar belleza natural esplendor,Maps
Rivera_Maya,5.0,lugar agradable cenote bonito u lugar descanso enfin visitarlo poder disfrutar ofrece,Maps
Rivera_Maya,5.0,bonito amplio lugar super organizado recomendado llevar googgles,Maps
Rivera_Maya,4.0,bonito cenote prepara bolsita protectora camaras celulares puedas tomar buenas fotos unico atractivo cenote conviene pagar solo ingreso comer lado considera dos horas tiempo suficiente ahi continuar ruta destinos podrian mejorar zona pequeña alberca,Maps
Rivera_Maya,5.0,temprano pude disfrutar ek cenote tantos turistas soga puede tirar agua fria pileta hamacas opcion buffet,Maps
Rivera_Maya,5.0,excelente experiencia disfrutar re recomendable llevar go pro,Maps
Rivera_Maya,3.0,hotel popular sencillo ostentoso habitaciones aunque buen tamaño agradables cama almohadas comodas alberca veia sucia zona comun comer sucia desayuno bien buenas proporciones tampoco extraordinario cenote lindo falta mantenimiento general ve sucio,Maps
Rivera_Maya,4.0,lugar bonito cenote puedes ir nadar respecto comida buena siento abundante deseas comer desayunar mal cierto buffet,Maps
Rivera_Maya,5.0,hacienda preciosa cenote oxman espectacular autentica maravilla bonito ademas cuerda puedes tirar divertido entrada 3 modalidades 70 pesos solo entrada cenote 100 pesos entrada cenote 50 pesos consumiciones bar 150 pesos entrada cenote 150 pesos consumiciones bar comida correcta precios puede usar piscina precio entrada,Maps
Rivera_Maya,5.0,hermoso cenote valladolid yuc grande tirolesa divertirse chalecos proteccion lugar cuenta piscina lokers vestidores zona bebidas snack recomendable,Maps
Rivera_Maya,5.0,hacienda bonita cenote hermoso manejan entrada buffete 200 comida rica postre incluido alberquita aquellos agrade tiempo cenote dentro cenote liana avientas padrisimo,Maps
Rivera_Maya,5.0,hermosa amplia hacienda visite cenote dicho lugar bastante amplio iluminado entrar cenote otorgan bebida cortesia cuentan restaurante habitaciones excelente lugar convivir familia pareja cuentan piscina aquellos gusten cenotes niños pequeños,Maps
Rivera_Maya,5.0,excelente opcion cenote tantas zona manejan promocion pagar entrada bonifican usar restaurante cenote bien cuidado base lanzarte soga lanzarte cenote lejos valladolid unico recomienda cuiden den mantenimiento baños,Maps
Rivera_Maya,5.0,genial lugar increible vale pena ir dia mejor aun hospedarse ahi,Maps
Rivera_Maya,5.0,maravilloso lugar quede encantada hacienda pequeña puede recorrer facil ampliando lote estacionamientos recomiendo llegar temprano aprovechar mañana cenote bien ir 1 30 2 horas bien cuidado tantas personas asi puedes recorrer facil agua azul peces gusto experiencia aventarte plataforma liana pagamos buffet acceso piscina comida buena alberca buena opcion despues cenote,Maps
Rivera_Maya,5.0,servicio hacienda oxman perfecto comida instalaciones ver bajar escaleras tener cuidado resbaloso puedes caer unico gusto retirado queda centro donde hospede atencion gusto vendian restaurante sinceramente recomiendo venir lugar visita valladolid,Maps
Rivera_Maya,4.0,lugar maravilloso siempre antemano sanitizacion seguridad cada visitante chalecos salvavidas diversion corre cuenta familia lugar estacionamiento amplio lugar hacer compras comer fotografiar excelente momentos pasamos ahi,Maps
Rivera_Maya,2.0,tan bonito fotos publicadas cenote luce descuidado huele mal comida salada cervezas frias recomiendo traigan repelente mucha abeja tabanos moscas agua alberca ve limpia,Maps
Rivera_Maya,3.0,empiezo cenote cenote bonito verdad cuerda hacer tarzan genial general merece pena pasar unas horas disfrutando bañandote cenote piscina beber picar pongo solo 3 estrellas llegan continuamente autocares repletos turistas cada 20 minutos cenote llena gente cola lanzarte agua subir agua etc ademas servicio camareros mediocre informan correctamente absolutamente calidad comida normalita justa picar basta cogimos entrada plus costaba 300 pesos persona incluia cenote chalecos piscina vestidores daban vale 250 pesos bar restaurante llegaba bebida plato basicamente,Maps
Rivera_Maya,5.0,excelente hermoso cenote hermosa hacienda colonial tranquilidad lugar magnifica recomendada,Maps
Rivera_Maya,4.0,lugar pasar buen rato cerca chichen itza cuesta 200 pesos entrada acceder cenote usar instalaciones incluida piscina precios bebida comida,Maps
Rivera_Maya,5.0,bonito complejo turistico disfrutar restaurante souvenirs piscina zona descanso hamacas zona bar cambiadores baños lockers hermoso cenote areas verdes personal amable definitivamente ir temporada disfrutar lugar,Maps
Rivera_Maya,3.0,cenote taaan espectacular demasiados turistas dia desafortunadamente puede disfrutar agusto cenote ademas obligatorio chaleco salvavidas,Maps
Rivera_Maya,5.0,precioso lugar agradable cenote increible plataforma quieran aventarse clavado pequeña tirolesa entrada lugar opcion unicamente entrar nadar incluye alimentos baños limpios comodos area regaderas hamacas cuenta camastros area alberca restaurante puedes dia disfrutar bello lugar,Maps
Rivera_Maya,2.0,personas gustan lugar empezar negocio 150 mx caro construido escalera fea cemento organisado recibir clientes paga chalecos obligatorios puede utilizar mesas asientos compran comida bebidas casi sabiamos podiamos respirar aire dia semana 8 30am aprovechar tranquilidad habia 10 personas saltando gritando cuerda tarzan quiero ver sabado domingo probablemente feria disneyland iguanas pescados pintados rosado ah representativa ambiente sugestiva tipo lugar fotos recepcion definitivamente queria decir valladolid visitar 4 cenotes homùn cerca merida naturales bonitos cenote 50 mx cada quieren ver simple solamente puro lindo valen pena desarollan hacer dinero aca bueno solo opinion se mayoridad asi,Maps
Rivera_Maya,5.0,hermoso lugar bello cenote areas fotos alberca bebidas meseros profesionales facil acceso precio accesible vale pena quedarse dia disfrutar restaurante,Maps
Rivera_Maya,5.0,cenote hermoso precios buenos dos opciones 150 unicamente entrada incluye chalecos salvavidas bien 250 incluye entrada salvavidas devuelven 200 alimentos bebidas,Maps
Rivera_Maya,4.0,gusto lugar organizado puedes pasar rica tarde familiar comida tragos marquesitas postres helados etc piscina cenote refrescarse lockers guardar cosas baños duchas puedes cambiar comodamente,Maps
Rivera_Maya,4.0,hermoso pequeño lleven efectivo groseros dices pagaras tarjeta necesario usar zapatos acuaticos cenote,Maps
Rivera_Maya,4.0,lugar agradable vegetacion cenote atencion buena igual embargo fechas vacacionales lleno tedioso buscar descansar disfrutar buen lugar visitar,Maps
Rivera_Maya,5.0,cenote mucha gente ticket entrada incluye comida tipica bebida sitio bonito visitar paso ahi,Maps
Rivera_Maya,5.0,gran experiencia cenote bien acondicionado darse buen chapuzon saltar cuerda intentar mejor acrobacia entrar agua terminar sumergido pececillos comida buena aunque particularmente espectacular precios razonables momento escribir reseña 350 00 acceso cenote alberca comida tipo buffet 50 00 adicionales 50 00 deposito garantia locker guardar cosas mientras refrescaba cenote deambulaba lugar solo detalle viajeros prefieren bici scooter salen valladolid oxman preferentemente rodeen periferico via corta atraviesas deposito basura municipal llovido dias recientes visita corres riesgo tener atravesar charcos agua contaminada residuos deposito transitar ahi percibiras olor precisamente agradable,Maps
Rivera_Maya,4.0,construccion bonita detalles arcos flores letras nombre hacienda tomarse fotos alberca buen tamaño area niños unas mesitas palapa comer estrella lugar cenote tipo hundido bajar 30 metros encontrarse lugar impresionante fresco bañarse dejarse tirar agua soga asimismo existe serie productos vendidos ejidatarios lugar derivados miel artesanias servicios limpias espirituales temazcal ultimo podria mejorar apariencia mesitas palapa comer asi calidad sazon comida desayuno recomendable,Maps
Rivera_Maya,3.0,demasiada gente lugar bello atestado daban basto chalecos salvavidas entregaban apenas quitaba anterior,Maps
Rivera_Maya,5.0,linda pasar dia junto cenote puedes divertirte familia problemas tomar paquete incluye comida basicamente entrada incluyen cantidad restaurante rico salpicon,Maps
Rivera_Maya,5.0,cenote bonito bien cuidado,Maps
Rivera_Maya,5.0,bonito lugar atencion recomendado,Maps
Rivera_Maya,5.0,excelente lugar comida rica cenote encanta precio ufff pagas 250 entrada day vale consumo 200 pesos comida bebidas mismo lugar entonces solo pague 50 pesos entrada super precio,Maps
Rivera_Maya,5.0,cenote favorito valladolid puedes llegar bici auto vaa arrepentir haberlo conocido plus cuenta alberca restaurante comedores area baños vestidores,Maps
